number,zeroes count,ones count,s,p-value,success
FFA68251D882B0D9925E902E98A0B8115EE173DDC31ABCC4E4CFC30E5F30C545,133,123,10,0.5319710580974012,PASS
D96576FEB5F50BC835D5A1DA6107107F37A13356DAC8EF79CD134A2EC7B20E54,121,135,14,0.38157390570502125,PASS
6AA1081BEBFAAEEBFA666FA2825577A703F6403746BA55CEAC12F8B3E6E1BA51,121,135,14,0.38157390570502125,PASS
126B51DC63E2A5292CB39FC24787A3A7108CDC45CE30B01AF536D39B30BEA690,133,123,10,0.5319710580974012,PASS
C806B23EE3934C4A54EC062572A2DA05B3024BBA2000AECEFAAA86CC4C8234A2,146,110,36,0.024448945310089426,PASS
973C193DC6BE0A5484A10122FC88F653281EA9816A8BE0665B7FB51C12106D6F,137,119,18,0.2605890342736178,PASS
749B3D67A010B390D33B8F5DD93CDD4D990AE854AA4B710EB47B5762329D4BD8,126,130,4,0.8025873486341526,PASS
F8C881DB5AC2EEFBF90DF9B2027040374AFABB5665B0A86217F456479F51543E,125,131,6,0.7076604666545525,PASS
BEB6C1948DFB3E4AD3403D26E7765F6D332CBA4C061E38222FDB37DB757734C2,119,137,18,0.2605890342736178,PASS
1D16393939119CC74A0F42903977034D12286B69133913D20AB93D2EF0224FF5,139,117,22,0.16913144470267139,PASS
A251A0B0DB20F7B8411EAD00DB6CD38586B674BECE043914774FE3FDF07C94AB,128,128,0,1.0,PASS
C0F4366FFEA09895198E1A9FE9959BBFC760D1371E910BAE3438791EF39AC8E5,122,134,12,0.4532547047537365,PASS
6A6B6244CD70B06854F37037D6EF01C9BB35B7333C220F2479A76946BC25E71,130,126,4,0.8025873486341526,PASS
F6E709A7AF119551B8D0C53128855C22F0E9C9B29D9B0BD3596656E01C95B3BE,129,127,2,0.9005235503397743,PASS
5CFC140B94B536028B3611D72446F4D19E11EDFFA38A603E7CB004CC85AC0A0A,139,117,22,0.16913144470267139,PASS
FD252B80C100F0518C641DAE0198F3D166565041DA90CE2FBDF915659E8C2F33,137,119,18,0.2605890342736178,PASS
77FEFF2D76A4AD151AA16A0313CC1BB8B07A5511F329CA9834412C4DDAA6C214,132,124,8,0.6170750774519738,PASS
BF6243A4D9A64D4B04F717D969D870C1B369B8BA9D9B49F480CC02148CF0C13C,134,122,12,0.4532547047537365,PASS
78D1BC2F5583A97EE7E8B2EE63961D310EC39ADE5E47BE3C7526F1E8808AE2E,122,134,12,0.4532547047537365,PASS
CE89C8FF24857E1E1EBE4E8B5B21F22E6CF73F05497607060F2352FE7B243EE3,121,135,14,0.38157390570502125,PASS
CB56CF9B0F84A55BF6CB2D8E104B13AABE54645EDD91E2C069F7B93D4FE03856,122,134,12,0.4532547047537365,PASS
F81B4C62A3C25C560B3164A780A941B980038BABD8C68F4117B514D250CEE687,142,114,28,0.08011831372763423,PASS
F7CC2557AE2101F9993D40E23AF45DCDDBF2CA73424A635B0FE566A3F05B37E3,120,136,16,0.31731050786291404,PASS
CA6C7712DA28DDA57D7ADFCCFFA56B48E1CFCB13692814DBD4840CB69F1F894A,120,136,16,0.31731050786291404,PASS
532D2DC2BDADEFDE5FE7ECAB760032EEB24FF0E7A6E645A647266E885174D75,117,139,22,0.16913144470267139,PASS
4DC050A42765EAA75AA709EC15FC594BB361CA74FC18EE00B766B661714F79FC,126,130,4,0.8025873486341526,PASS
6B0F2624F0154EC4C632FC3282785376D174AA056DCBA680C889289C2777FE8A,136,120,16,0.31731050786291404,PASS
35D231416B3882CF5DDA64061D665DF420AD915B36A4A2634B90C77C979F7DC3,129,127,2,0.9005235503397743,PASS
D216F21F4006899C075EC50A6EA5FFF1B2870D78092500ACAAD4D31ED3D4F195,134,122,12,0.4532547047537365,PASS
751CEF0A5342A301936877D8B02151DECADA23EC8AA03C79114F07CB3044A483,141,115,26,0.10416255883043901,PASS
2D87B0291690705AEFC52F853692E9030511596DB17CF9AEE44FE4D574D6BA8B,128,128,0,1.0,PASS
46129B31B7D6EA905C8114150CD3D5CBC4E031F8FD00FB33BCB21DDBCDC4901B,132,124,8,0.6170750774519738,PASS
7F7794F00B64AE35744EA6BC54BE7AB76EA3AA232309BC0386AF3CE91B6BCCA3,121,135,14,0.38157390570502125,PASS
F50D73ECBD94CE8F5C20BA228ED22792806CF38B285A1268AC298EFD83AC8425,135,121,14,0.38157390570502125,PASS
387E460538D7DD39272498AD6A0AA175029FB72F5E0F23CB28B74E79801B5D9C,129,127,2,0.9005235503397743,PASS
895626800695B97CFB8156541BAEBCF4B2FA5AB1D68BCC94A6C0C8D8A15DBBCB,128,128,0,1.0,PASS
A3A80B18E6D03B2905F41FFA99C1280E71526E5D08C48E0AB3DB16A553B9589C,137,119,18,0.2605890342736178,PASS
77A03B85DE75DE595BA059E1A2A3FFCB5EB216D6521D048C315740EBD2342277,126,130,4,0.8025873486341526,PASS
7528711CEB8603EEED6545ADE617C8F489C35D7D6ABA364C188D3ABD1BF7C9A1,122,134,12,0.4532547047537365,PASS
3A16E99BDAAD227149D3261FDCEBB7FE95C00500E10B311B9E06C7E695EB0B1D,127,129,2,0.9005235503397743,PASS
FDCC3E43001C0817D5E2B789A732007FEC05D852DFA2232BDE699B5A98ECF70D,128,128,0,1.0,PASS
B95B15FD91E97DF45EBC6F44D692042238B867BE2D482A16678A8D0F4F499F68,125,131,6,0.7076604666545525,PASS
9D93C558B5A95D1ED0CDDD7258E1585D7179D951771094F0F686656777119425,126,130,4,0.8025873486341526,PASS
E35C9C94A6390AF9AFC26422B26CDE986A517233E1EF83DD8D93FE7206A9846A,127,129,2,0.9005235503397743,PASS
5E326F30E28E4370C16AAACBA5BBF71B97BF0B1DF5A3937F69E131383E191271,121,135,14,0.38157390570502125,PASS
14EC9CF3BE8C4682D05627FE76E548E2B097E68D64FDB9D9F72F48686D541ACC,122,134,12,0.4532547047537365,PASS
32E87535DEBB1F2C8E328B1627C6CC84C32F37114EE9B07AA08441EB2BB505FA,130,126,4,0.8025873486341526,PASS
1825E2B44B7107AF2B2FFD0B93AD0D21E27EF32662841F1A219AE95BB9B8E793,126,130,4,0.8025873486341526,PASS
1AF82EEA295F0018E4795BFB233EAA1E97DF81FE14BA4150251FF575D2093A7D,124,132,8,0.6170750774519738,PASS
B8AA46887F6444D4264BA5E5EE8FE1703A85BD39D6358471B542063CB296320D,134,122,12,0.4532547047537365,PASS
E7A7335D9EB47A27FF33302BD431C65D2B6A588B9FBD3AB39BE08E9463D9632,119,137,18,0.2605890342736178,PASS
803F1156528E7D1419D55742413E4D0F79061593BB4BB57119D14A6DC60A7EB,135,121,14,0.38157390570502125,PASS
C12BE50942CEDB56075D0EA4B9FA4E6A15D52CCAB5C9B1734B1A6ADF523ED8CA,125,131,6,0.7076604666545525,PASS
D35CC1BAD438346CE5BD4D7A5A9A92DC1FCDDEE52F9BE3BA48C263FC17C68F40,119,137,18,0.2605890342736178,PASS
A86712B4FDB941EC5CD09CDD93714F717B4CEE265BEF625D3746F87D026421AB,121,135,14,0.38157390570502125,PASS
47B7B08B1E7278E366AA8542537962943DDD49584516643E3F99F2BE51A8C816,130,126,4,0.8025873486341526,PASS
67AA120D023E914CE6419F08C3BB9CF4FCC70F98C47EA5689D092673A6A063E9,133,123,10,0.5319710580974012,PASS
95D211DD1C8AA085F8E74E8AE476399DDDF0D57F46F82CFDD42DC2A1421FE1A4,125,131,6,0.7076604666545525,PASS
60BAA923FFE80438866A59408A3BEE2074179AEC5977EF9B681CFAAB80EB8944,131,125,6,0.7076604666545525,PASS
77E11808E3D4A0A9446C3D190A567E002CBD959B5AE8CBBBB4BC3D5909DBF439,130,126,4,0.8025873486341526,PASS
F06FDBDF355BEF2CCB949E539F9DA34DFDE1D46CB652B995EA90D03760EB04A9,114,142,28,0.08011831372763423,PASS
C19C79305B1B4BEB15E359935BC6B2B3B2CEC50F9C5532F262018793B9AB8E23,127,129,2,0.9005235503397743,PASS
6D9F798D7E26D2E948958675EFF0ED53EC122BC4E1665A8630ACF42901B1DA7F,123,133,10,0.5319710580974012,PASS
BC04022BB84A826217F9F54FD74E40C045593DB60260EDE9E2DF9FCE4808D802,138,118,20,0.2112995473337106,PASS
DFB7A6E26148AC973F0F5ADB04E9377B7F35FA2B99EF4C351F26FF2E680F133E,110,146,36,0.024448945310089426,PASS
EA5E0C9AB50630496A8E01D76EFE2904983A94F4AAD4EC6C16C9E8DE28A6283,138,118,20,0.2112995473337106,PASS
FB9444F8318F72B5E0447E5634518019F069222E7D422AC35BCEA25450FFE0A4,136,120,16,0.31731050786291404,PASS
76B6ED471B025992487973CE470D4C25624877926B36F45DCC50F66047EF77FA,124,132,8,0.6170750774519738,PASS
399169189AC280262007EEC2CAF128C3E3923618DB46EBE26AF25B6220030417,146,110,36,0.024448945310089426,PASS
A920C89916A71CDA3F0ECE7B5768C92D45847BD6FC8321C5867510C938E2034D,135,121,14,0.38157390570502125,PASS
C38B4F17E820903A090C5BB2A451BABFD4C4AAD5246FB358C4DB1F36AB11DC70,132,124,8,0.6170750774519738,PASS
8180983AF8009F79BE6BB793F53A74E355CD5D27C6AA6E1E6838497FC2CFFC77,118,138,20,0.2112995473337106,PASS
DCEBB4B51A5E47341C37A2476B71CB04C6DF76887DA54D6ADA06E70328732C4C,127,129,2,0.9005235503397743,PASS
59871189A5DD2935BFDE99648D05323EBF735EDAD35E934D963A34181EB5A473,122,134,12,0.4532547047537365,PASS
72E5D43C5788D2C2E008DD313F92B0A016A4DD68A43E6D2DCC57380C15984393,139,117,22,0.16913144470267139,PASS
C440D8695418DA8175BDC9B5B3ED5A256C680CC722CB3D05F3A4D9DACFEC8FF0,127,129,2,0.9005235503397743,PASS
36928A7228FFBA4A3D4B8D5A8C6A1A41CD82BBC30F2B700262D2A4CF586133A6,136,120,16,0.31731050786291404,PASS
CB81C18E43C841F72A0A08261DF7433A31B591C41B6CE8758B88A3D9F99E9116,137,119,18,0.2605890342736178,PASS
92D0EDBC115ACDB13809CD326AE2E4FEBE3290471F4871FA6AE8F45789A3C845,129,127,2,0.9005235503397743,PASS
2115DBA1BF30580FAEA1749BFF2157A422F03CE95033BC4CB5D816AD9EFD8C83,127,129,2,0.9005235503397743,PASS
D893EB521752ADBC7205EBE77CB1582FEDD646B013ABA9BF5A490DA680ADB3FF,118,138,20,0.2112995473337106,PASS
2A15F178D10F9547268981E46111288BED18656053F38019A35E09528F7FC9EC,139,117,22,0.16913144470267139,PASS
FD30E0311C63A09FBC4165786314605F9DE9436B0C196AF9CC2F4EB5D34BEB7D,125,131,6,0.7076604666545525,PASS
5C3DB397B4DDECED3C79AD327D71EB24C18584F4D5576D39D4BB4C816059DBE7,116,140,24,0.13361440253771617,PASS
3003D154014DFCFDCC8085D4121159D2F6C03F613797423F747A8B3BC9C4E70E,134,122,12,0.4532547047537365,PASS
C56FC041990EF0DC8A61E5F53FB213BA5B79D0C2F6E41E939C098293826A3241,134,122,12,0.4532547047537365,PASS
29A4176B1365EC018CCA3171FE59231B4306401C153F3A595D610D4DDE877903,138,118,20,0.2112995473337106,PASS
81E89BF72521A986A0FB9681927BB3B9BC1398DC51535D15CFCADF30D58BD515,125,131,6,0.7076604666545525,PASS
B0084AFD60634213F5212A3115E0D6D1E99944C24DF9F2E306467C97F23D8204,140,116,24,0.13361440253771617,PASS
1AAA645D2536EB64E643DFFF02A2D53970F2F30032EDB01C6F1CB81253E136F0,129,127,2,0.9005235503397743,PASS
1183CDC6876B4AF48D99E1838E59689B48AA1D7BA6134A4C4D96FDB96937E368,128,128,0,1.0,PASS
CF2DDF4D0DCF10E00F66F09318271D9EBDBFEBFD19764433D08CB22D04878566,125,131,6,0.7076604666545525,PASS
D6A99885F5635C2E3A535B81ED591881DC2FFF5B9CECD3C693E1768C42430ED8,125,131,6,0.7076604666545525,PASS
7513CC93721AD66FC59A6C2DAF43EE6B88410425B91A7EB417E0566A1D8CD8AF,128,128,0,1.0,PASS
CF3A3C5495FEDAC7F994A05230464268A397F2FAA4A1402162131B7E55D320AE,134,122,12,0.4532547047537365,PASS
8F00D8019CC369F4347F745A3FEDD48BBC4E9C5C1EF749DC4F8A88595CF27F7,122,134,12,0.4532547047537365,PASS
7B81177A23B5A7592C7DEB7694A20CA7FAFBAF53629F6C26AEB66AD757DFAA63,110,146,36,0.024448945310089426,PASS
4D09179662015C497E9E5A7ADF04785EC5BFCC67D4BE3833F0C4FCDB104BF142,126,130,4,0.8025873486341526,PASS
5246EBAA09699C34C2B42B1BB62323B9E34F34F744D69883002F7F5B7CDE6CD3,126,130,4,0.8025873486341526,PASS
97306EC4159BB80CBF4E8F423D212F73C2855C9D6D0722286CB83D9DC0E21658,135,121,14,0.38157390570502125,PASS
BF3135D14BF8104BD547DA875C2A0661A0BE0273ECD553AB8A22BF37409CC51E,131,125,6,0.7076604666545525,PASS
1A24AE8DF0874975572E22E06133F1D38115F258D55E96CDC278CFE28E786F27,128,128,0,1.0,PASS
85FD0A33CE46A6591E5720063D5F24AA9316F6CE2C15BF780E2E700E2AD8EA35,131,125,6,0.7076604666545525,PASS
92A03837E77E8D6B7F90AD9166E1C7121BA1794890A71805168B214C14D31425,141,115,26,0.10416255883043901,PASS
56D4C46EBB47A903DBB31C3421B04EA8E215E18501B4747A1D92E2C3D3B9A720,136,120,16,0.31731050786291404,PASS
9125D10362E33B15F6E8C884652E5DD77185F6088235D743A49D6C7D51C9F987,130,126,4,0.8025873486341526,PASS
BD563A1081C3D403DBBBDE70532B73B3B31AEF12C41B3806DF827A879D65F207,126,130,4,0.8025873486341526,PASS
8D9B0516D1839AC40601D3EB2B01C2588234D329AB4213C72FB69DFCC3C06D29,140,116,24,0.13361440253771617,PASS
B3D99E01423D195039DBE723EA53969572446763737E1DB77AFE6F9C61080439,125,131,6,0.7076604666545525,PASS
2A7DB90CB1B4490BE494A810786D7931D23C1DC920C0C3F61443CAF84AD9C23C,140,116,24,0.13361440253771617,PASS
33BCEE1C73B32B5A240CC6EEB7F2E93A6E613CF3AA08509F6AF1B1675873EB9D,118,138,20,0.2112995473337106,PASS
240652B4FF87AD079A16168957709A12D4AB9A4FAF548BBD0598427D188EB220,137,119,18,0.2605890342736178,PASS
81A92FFE25818B6BFA2911D434C550122945D93FBD0D46E300FAF03952F0A8B2,136,120,16,0.31731050786291404,PASS
DEFF31EEAE475ABD0A7FCED51867480087F6E47C73034E5383E20C2926975455,125,131,6,0.7076604666545525,PASS
C1FD4CC596912A74D6CFB95E779DBEE9BCF6DE1B15EF3EC65F5EF89F4DA42C46,107,149,42,0.008664896726025117,FAIL
BEC4382191C5596F3F9745E8C0D9B81352DE85D943D4988A20E93F062525C255,136,120,16,0.31731050786291404,PASS
4C3105226E31D394E9291D62341B3347EBEB8BBE080980EAF265C2AA2F7CE665,134,122,12,0.4532547047537365,PASS
CF0432A98C5B0E4340103A05794DD71771B9BD18C2EDF41C2F3A2772322C33A3,136,120,16,0.31731050786291404,PASS
5D261A28C260B9C1F1CA3812B2001272DC4FFC2672EC44E5F90D551AC5D82E89,140,116,24,0.13361440253771617,PASS
78C8B3901345143317D2861949CAA276EDD7ACDB85DB4275C851B75514941B1A,135,121,14,0.38157390570502125,PASS
AFB9F372FB0A96A5CD33C40F31EFBA19496D1096C1CC0FE5932D44B1565CA9B8,125,131,6,0.7076604666545525,PASS
8A16FF5FC555B812F876B8507B607D82119E6D0FA87684F1145AC781A7AF8383,129,127,2,0.9005235503397743,PASS
E516037DF003CCDFE27413432306ED3BFE98017108B859C2E8B456D8AE0AAAF0,135,121,14,0.38157390570502125,PASS
1BCFD2C7855A0C080CBD79A2470D03DE86D6FB46604E70D2348BBCF2882F747F,130,126,4,0.8025873486341526,PASS
62B16771EBE01AF46FAA7F220A8F93B1937CAB14C55BF5108BED32B1009EAD7C,125,131,6,0.7076604666545525,PASS
90C5F8A4A9D36DBD46544C6585E8FE9FC450D673E77D61196BB618AF32B271C8,124,132,8,0.6170750774519738,PASS
309293BED2EB431EDBE601F4094B18206C3742EDDB0062457B9047D0C4C5254D,140,116,24,0.13361440253771617,PASS
879FFACD93F99BD742727367EB8A25246614E37EEA7BA965F22A61A7BA6D834C,116,140,24,0.13361440253771617,PASS
,256,0,256,1.2777508801076536e-57,FAIL
9237285951A5ABE7D5DC43CD1FF70F8A7438110BC4990A2347B8906814242A6C,139,117,22,0.16913144470267139,PASS
1A78DAD0AD74055FDA77D159645D57FA3864D057C1EA2C7131B1A50C46AB14B5,129,127,2,0.9005235503397743,PASS
900A63C7028CB0321B9F8AF50ECBBFF55AC667857546AE6802496181B79E3E31,133,123,10,0.5319710580974012,PASS
200C85E1DC744762F68EE310507E086225FDA6538D1FEBFDA6727957B1175C8A,129,127,2,0.9005235503397743,PASS
470E0FC0FEDE2708AACC5CF3FA29AFE4F0AA765B7D10D2B4BD99890A1C185BD5,125,131,6,0.7076604666545525,PASS
C576B8AE7B6AB6ADDD431E51ED56FB305ACF19217E5F40D15BB14ABF3B2BF90D,114,142,28,0.08011831372763423,PASS
A6A51B9F447DB02DA7C2433EDCB2B4F0D2B28F85F32B19904669566E3718D457,127,129,2,0.9005235503397743,PASS
F215F2A4521852E4758E7731519194494435FDE0B64C5D23A5492C8B9A7413CD,136,120,16,0.31731050786291404,PASS
46B5AF21F32100EE30C61C960BD0E418B0F29D0BA4733E3293095EA1F098A263,141,115,26,0.10416255883043901,PASS
53264ACE8A134E52DDE1A55CEAD5CF714C0F0DA33360EE78F604B11C10A91542,136,120,16,0.31731050786291404,PASS
48E18A23118A69A4CA5809D1C16F418DCADF037C8D7FB8F170BABC35810696F3,135,121,14,0.38157390570502125,PASS
11142890638164697ECF5F769D8D4990A5827ECEA55EB24D7DC5AFE97FFA3A1F,121,135,14,0.38157390570502125,PASS
4B0C47EDC36B7C737B52E5F747B91E20783328C1E57B7B5C088F404E66853A5,128,128,0,1.0,PASS
846673DA5FA1D82F1A7C7EAD2D50917D91B0DC09F193A3D7F3CBD3B26EC94582,122,134,12,0.4532547047537365,PASS
DCD9426DFBC02F5269F2922A50088FEAE8C14E746D9C7EE5B105DC6E95D17BF2,124,132,8,0.6170750774519738,PASS
934957E8B8EC39B534D34F4FBDCCDFC123CE9D25340E0AB2F4317CC9C740DFA3,122,134,12,0.4532547047537365,PASS
2C6F52472034DD20A784304B6193A8F0F43C8E8044F4FD3BD34D8B96D4F1B077,134,122,12,0.4532547047537365,PASS
AB817597D0712E2129CDD05207CAE6CBFD927D7E874A343C9F038104E45AF177,129,127,2,0.9005235503397743,PASS
64B0586D03336F751F402A58558A6450F58BDE02DA1D1C60E0E2F15E84074FA1,140,116,24,0.13361440253771617,PASS
FF619F87D29521A2470C9827EF21FA60EC78FD86CC76C7AA0C6236CCC574335,128,128,0,1.0,PASS
6B230D816CB0F48B72660267763A6A2C2207508EC573EFA29963E8DB2D50C2F2,135,121,14,0.38157390570502125,PASS
450119B38541E61133FF0B403784DE371759EAEDB71D8F9921C42B1D1257814F,133,123,10,0.5319710580974012,PASS
4E4BF334525D3DA3E606907F062095BFEE812F6AB08702536EEA947DD6BDF96B,122,134,12,0.4532547047537365,PASS
797CDCCDBA5EFA1AE9BD47882AF7453A8032C03184AAF3504676B070324BC118,134,122,12,0.4532547047537365,PASS
D2272FEB3A9F3DDFCA86B090D62CF50CEE1771B2F0D9AE91370D37CA0CA69417,122,134,12,0.4532547047537365,PASS
C80BD507D67C0A47BACA3D1A67C81F1978593A8D6681B32FA9757B316D328112,131,125,6,0.7076604666545525,PASS
EB3E247610AF16E670D54879DBBA1752CC5354A1C6F59D6E03CBBCC1635D8591,126,130,4,0.8025873486341526,PASS
5EE90BBC7EDE778884E603DC51456899AD119EE3FA5E2492EA0172B575AD5B72,124,132,8,0.6170750774519738,PASS
3C1BD52182CD02E374FAFDFBF47E9BA3ABE57F05E9740A7E9B688A57450D3142,121,135,14,0.38157390570502125,PASS
26748631ED8CB185227B14EAF53E2FAA4947AAA60B78604891FDBF90833C09BD,132,124,8,0.6170750774519738,PASS
FDEF03469DCE456C657DAF75735E1D80F19950B22B8FCA96832B4E33E3A430D4,123,133,10,0.5319710580974012,PASS
7C00B242AA63E2C5BC9223DB93AA836D3E55FE3FBC6B24AD0377665B2954AE23,126,130,4,0.8025873486341526,PASS
D2684BB9DC32B014024031FF9C4DF24FAECA5097AEA5BD4DC4B967E781796FD,126,130,4,0.8025873486341526,PASS
C9A13B38C2612518DC3F267FE8D59DC3DDF758AF2CC260A9E9D0D5C97AB8C658,124,132,8,0.6170750774519738,PASS
3536974BAA9E2E09C24ACE78E147CD589E6B48C2C64A4B28D515341CA7D5AFDD,129,127,2,0.9005235503397743,PASS
F65CD2EF9A4EC12576DAF87363DC75ACBD2C3495701918FD4E4643B76088C260,127,129,2,0.9005235503397743,PASS
97D69F3069942C01D513F4025FBC547D48594F3E832141D8D868693462E65A76,135,121,14,0.38157390570502125,PASS
82A897001A95B17C1B3CBBE410C576F1C8F10D4C23AF5016CB903F7917D63991,135,121,14,0.38157390570502125,PASS
65237C738C32C2629428298B2CC36C6A3F44735553DF92426799235D28A4425C,139,117,22,0.16913144470267139,PASS
593500FE0FB8AB34C727E74A9F57B5CD6597F9AB0FB5AF7FD4A77D2DA16D2D2D,109,147,38,0.01754895019147673,PASS
AA3C4B1AE980BBE9357575907CA3B220F3B5AFE4B40BFEA370C121A787F3F569,122,134,12,0.4532547047537365,PASS
353FECBFFF1E86AD9D34ACE143F049A453172529769652856889803880FCBC96,130,126,4,0.8025873486341526,PASS
790E9C005EE7A271AC80EFDB7550005EF4247DFC99A154D6BCF961B6595BD7C5,124,132,8,0.6170750774519738,PASS
82081D81E19EAD0DB6F745E2DB0D44E122B04A7BAF5C73DFCFC2FAE95581FCD8,124,132,8,0.6170750774519738,PASS
552C0A4349FECB8D79EE23F5B85B91C84EBDF7B11B125E20014F42B6369CDC9B,126,130,4,0.8025873486341526,PASS
B35ABA144F3EB1B9A13DFB48E68E517D6B8E22CFA6F6197303CAF1DF3EF77DE2,111,145,34,0.03358661289689768,PASS
16CA7670A4F0C49C57DA4CBC2AB0A13F91ABE7BAED75E0AE3FAC97AA75FCAA1F,117,139,22,0.16913144470267139,PASS
AF74B3C82A7753BBE296BAF9F27566B982967CF6CFFAA44AA6AE9F739EDFD759,104,152,48,0.0026997960632601987,FAIL
B203CB9BEFE0EBD111D619D7F333367D4FF33FBA94E9A9E9A913210DC826A369,119,137,18,0.2605890342736178,PASS
B6919576538CF924FBE159047B02299346839D60C91850AE844882665E0E3671,142,114,28,0.08011831372763423,PASS
316B86CAC67ED87E67C4BF23E2259D10B99C5E6EAFF6FB44C8FEDDF3E41085DA,115,141,26,0.10416255883043901,PASS
9FF0B708706091B2004D9CA30634B4908665712FDEA7C1CF3AE2F976C9B3327A,132,124,8,0.6170750774519738,PASS
F4C3E0E3ACD141B1DD5BC8D800B995B4C1E106C7C5A7C333ADD7D5C21635FD95,126,130,4,0.8025873486341526,PASS
8B001194EDA67DC0FC340F2528B1A15DBC2540181E9B967F6FA449B6F03D5D79,132,124,8,0.6170750774519738,PASS
F8DEEF0E081895DDF080D8C6B191D5BC7691164A1D41E5E840471C070A40EAD,141,115,26,0.10416255883043901,PASS
26FE467AEB2E444D5CCBA431775C31D58066C222BC7C7EA3B950573B6B843841,130,126,4,0.8025873486341526,PASS
916373D27BA1544CE73275049F15613DF8686E156852D8549255901C467ADFD2,133,123,10,0.5319710580974012,PASS
9E1033C9014CDE3E055CE9FFC12B99684227183CB3ADDC540A586F65868DC573,133,123,10,0.5319710580974012,PASS
66A231B2001057638C7C40B266A8DFD9AC4F85248037FEF99E92E129F7DD28A5,133,123,10,0.5319710580974012,PASS
74F5A5DB28D1088ACAF744D24F523791E33CEC3B188D8C78E9C78DE7F723A8E8,124,132,8,0.6170750774519738,PASS
11AA12527E72F56AEC61AE1FCBB7942E534259855AB375E00FD98287A142B8BC,130,126,4,0.8025873486341526,PASS
10E6B5EDD1697D5BF3FDD57776ED586214F02D6A23F5DB678955B6AEFF57B3FB,103,153,50,0.0017780505982168669,FAIL
1657CFC9C08A5EEF2F8E40502AAB8CAE6A9EE310717595711FF1A0A1251F405D,132,124,8,0.6170750774519738,PASS
FD2429D47B93756EC7E2F81BD27FC46581AEF4D206B6392B5775CBA2062BC654,122,134,12,0.4532547047537365,PASS
3201B2DD57CC3A6F9282CCC5BC64DF52D8398D4EF1A4A9282CCD66E4AF8DA94,131,125,6,0.7076604666545525,PASS
4E1D543FDD0B29961D3A1C6B5B6DDEA4A2907920EEDC001D75F06D841E34D0DD,130,126,4,0.8025873486341526,PASS
48452893FC9162F2D81A5D1793CEB01CCF876CFE4E7EDB5EE12E90F76B095DEE,120,136,16,0.31731050786291404,PASS
2145EC0CD648009EA8DEF0786D300A7174E167BDFF47ECCE503D436A1FEF6E4E,126,130,4,0.8025873486341526,PASS
161B9A74798C6D3EE22FCA3F4C87D31A3885FA97DB14288E1ECF317287FAE845,124,132,8,0.6170750774519738,PASS
94AE0F666DD7D8543E6A79622BB165E17E2C30C17A794395631747C149E83BD8,127,129,2,0.9005235503397743,PASS
7F1CD2101F02804C189995A496F233DC1BA57EA27049B36C6D557274B04CFAA5,135,121,14,0.38157390570502125,PASS
768D67B1DF03B4DA69A1254BA284A1E4FE306279AE0764D369C5BD13411E46CD,130,126,4,0.8025873486341526,PASS
353B4B22A702F0B388A115CABCE3ECE109CDFAF3ED5C775160EA64D6C254C40,133,123,10,0.5319710580974012,PASS
3AEA54C62525D5A73F0AF61B24599005C45D128845C15A8B09E036012D76E06,146,110,36,0.024448945310089426,PASS
B6ED485905E3C2884DB0ECFB0B787CFDFE9727140A13DCEBD43A37EA24EE5A91,122,134,12,0.4532547047537365,PASS
8C219551BF885A55C5D3B046B55CE8B028233660F071BDAD801046C7732564DF,138,118,20,0.2112995473337106,PASS
5600A6C70CFFDAD9261353886A2137E753755C3EC31B4083427DFB05190D3A29,134,122,12,0.4532547047537365,PASS
4809E65C5ACEBF9A4F53B094FD951BC7302C91D2F823BC883E5EF92C92D61C8A,128,128,0,1.0,PASS
6CDC424ED38EF60BDDA8E9E3D5401D6E8F4D26ED72C5E050FDF174CA7D660272,123,133,10,0.5319710580974012,PASS
56AE326E1CDB02F385BB280D728646E8546C5B8D32E5E277AFB4B0E5A0CAE479,128,128,0,1.0,PASS
6D75AA807BD6A210ECC1C2660323A42055D5D785617D27744805B34A6828510C,145,111,34,0.03358661289689768,PASS
60ACBC4CAEA38C5DF5F3CD201AB020CCD6F5472E0C75D9D543D960C886B6E96F,128,128,0,1.0,PASS
9D5F24337B75D6F532D8B7A98DA00C7FDFEC757CE73C124BAE5BF4C541027D28,117,139,22,0.16913144470267139,PASS
69AD3297896766E087F2ADAFECCD6203A969054961BD1F1E21C69ECE82BC80A6,130,126,4,0.8025873486341526,PASS
2FBBC5CB5B599EC70D75E9332F31A75684BC4C81C033B33C320B56A0E47D44B8,128,128,0,1.0,PASS
384B73F1B53A6617B9CA3E996C19F81CEB5FA1A857433E41E716F8958824C601,129,127,2,0.9005235503397743,PASS
AE1ECE38687FEFF5F501F7A27B1D040AF551AE46A583309CCFC363CDEEE1A249,121,135,14,0.38157390570502125,PASS
7E809DDD8A6409BF9F0BC6C38D3D16819C6F39545CA6640687DF419BB3EEAC25,126,130,4,0.8025873486341526,PASS
695C246F4B18A3EED8BEA7274A96F4D4F21F0D43F9169B8B371C1D88E5222E4F,125,131,6,0.7076604666545525,PASS
1433F67D7C27AE6EAAA0565416EA0809D0122F7ED6DB7BF65543238BAF2B7A35,123,133,10,0.5319710580974012,PASS
1416216B690158A888508D2BCBB2EEF983EBF6E73ADBC3BC58F4EED1AE32DD7C,123,133,10,0.5319710580974012,PASS
205699FE01A0BEE87995A0697335BAC4559B14C1F15DFE0936F8EDC1083FF96,129,127,2,0.9005235503397743,PASS
